,mcmc_0,mcmc_1,mcmc_2,mcmc_3,mcmc_4,mcmc_5,mcmc_6,mcmc_7,mcmc_8,mcmc_9
140,-0.10685579196217493,-0.5065856129685917,-0.21560283687943263,-0.29132569558101473,-0.326241134751773,-0.22482269503546104,-0.15535292131036813,-0.14972419227738376,-0.3610573823339781,-0.3430045132172792
141,-0.10704225352112677,-0.5070422535211268,-0.21502347417840373,-0.26961770623742454,-0.3267605633802817,-0.22464788732394364,-0.15627095908786048,-0.14945226917057902,-0.35979513444302175,-0.34186939820742634
142,-0.10722610722610722,-0.5074925074925075,-0.21445221445221443,-0.26873126873126874,-0.32727272727272727,-0.22447552447552446,-0.15717615717615718,-0.14918414918414916,-0.35855054036872214,-0.34075015893197713
143,-0.1074074074074074,-0.5079365079365079,-0.21388888888888888,-0.2678571428571428,-0.32638888888888884,-0.22430555555555554,-0.15806878306878308,-0.14891975308641975,-0.32638888888888884,-0.3396464646464646
144,-0.10758620689655173,-0.5083743842364532,-0.21333333333333335,-0.26699507389162563,-0.32551724137931026,-0.2241379310344828,-0.15894909688013137,-0.1486590038314176,-0.3241379310344828,-0.33855799373040746
145,-0.10776255707762557,-0.5088062622309197,-0.21278538812785389,-0.26614481409001955,-0.32465753424657534,-0.22397260273972597,-0.1598173515981735,-0.14840182648401823,-0.3219178082191781,-0.33748443337484435
146,-0.10793650793650794,-0.5092322643343052,-0.21224489795918364,-0.26530612244897955,-0.3238095238095238,-0.22380952380952382,-0.16067379332685455,-0.14814814814814817,-0.31972789115646255,-0.3364254792826222
147,-0.1081081081081081,-0.5096525096525097,-0.21171171171171171,-0.2644787644787645,-0.32297297297297295,-0.2236486486486487,-0.16151866151866154,-0.1478978978978979,-0.31756756756756754,-0.3353808353808354
148,-0.10827740492170021,-0.5100671140939598,-0.1988255033557047,-0.2636625119846596,-0.3221476510067114,-0.223489932885906,-0.1623521891978268,-0.1476510067114094,-0.3154362416107382,-0.3343502135448444
149,-0.10844444444444443,-0.5104761904761904,-0.19916666666666666,-0.2628571428571429,-0.3226666666666667,-0.22333333333333338,-0.16317460317460317,-0.1474074074074074,-0.3133333333333334,-0.30777777777777776
150,-0.10860927152317879,-0.5108798486281929,-0.19950331125827814,-0.2620624408703879,-0.3231788079470199,-0.22317880794701989,-0.1639861242510249,-0.14716703458425315,-0.31125827814569534,-0.30905077262693154
151,-0.10877192982456142,-0.5112781954887218,-0.19983552631578946,-0.2612781954887218,-0.32368421052631574,-0.2230263157894737,-0.15490430622009568,-0.1469298245614035,-0.30921052631578955,-0.31030701754385964
152,-0.10893246187363834,-0.511671335200747,-0.2001633986928105,-0.2605042016806723,-0.3241830065359477,-0.22287581699346407,-0.15329768270944744,-0.1466957153231663,-0.3071895424836601,-0.31154684095860563
153,-0.1090909090909091,-0.5120593692022264,-0.20048701298701302,-0.2597402597402597,-0.3246753246753247,-0.22272727272727272,-0.15171192443919715,-0.1464646464646465,-0.30519480519480524,-0.31277056277056275
154,-0.10924731182795702,-0.5124423963133641,-0.20080645161290323,-0.25898617511520733,-0.29560117302052785,-0.22258064516129034,-0.1447405329593268,-0.14623655913978495,-0.3032258064516129,-0.3139784946236559
155,-0.10940170940170939,-0.5128205128205128,-0.20112179487179488,-0.2582417582417582,-0.296037296037296,-0.2224358974358974,-0.1443701226309922,-0.14601139601139598,-0.30128205128205127,-0.31517094017094016
156,-0.10955414012738854,-0.5131938125568698,-0.20143312101910826,-0.24118895966029724,-0.2964678633468443,-0.22229299363057325,-0.14400443090556633,-0.14578910120311395,-0.29936305732484075,-0.31634819532908703
157,-0.10970464135021095,-0.5135623869801085,-0.20174050632911394,-0.24135021097046414,-0.2968929804372843,-0.2221518987341772,-0.14364336818932305,-0.14556962025316456,-0.2974683544303797,-0.31751054852320676
158,-0.109853249475891,-0.5139263252470799,-0.2020440251572327,-0.24150943396226415,-0.2973127501429389,-0.2220125786163522,-0.1432868471424665,-0.14535290006988122,-0.29559748427672955,-0.3186582809224318
159,-0.11,-0.5142857142857143,-0.20234375000000002,-0.24166666666666667,-0.29772727272727273,-0.221875,-0.14293478260869566,-0.1451388888888889,-0.2740384615384615,-0.3197916666666667
160,-0.11014492753623187,-0.5146406388642413,-0.202639751552795,-0.24182194616977226,-0.2981366459627329,-0.2217391304347826,-0.13561076604554864,-0.14492753623188406,-0.27520305781175347,-0.3209109730848861
161,-0.1102880658436214,-0.5149911816578483,-0.20293209876543206,-0.24197530864197525,-0.2726337448559671,-0.2216049382716049,-0.13477366255144033,-0.144718792866941,-0.25485008818342153,-0.3220164609053498
162,-0.11042944785276074,-0.5153374233128835,-0.20322085889570551,-0.24212678936605314,-0.27198364008179954,-0.2214723926380368,-0.13394683026584867,-0.1445126107702795,-0.2541630148992112,-0.3231083844580777
163,-0.11056910569105692,-0.5156794425087109,-0.20350609756097565,-0.24227642276422767,-0.27134146341463417,-0.22134146341463418,-0.13313008130081302,-0.1443089430894309,-0.2534843205574913,-0.3241869918699187
164,-0.1107070707070707,-0.5160173160173159,-0.2037878787878788,-0.24242424242424246,-0.2707070707070707,-0.22121212121212125,-0.13232323232323231,-0.1441077441077441,-0.25281385281385277,-0.3252525252525253
165,-0.11084337349397592,-0.5163511187607573,-0.20406626506024098,-0.242570281124498,-0.26907630522088355,-0.22108433734939764,-0.1330321285140562,-0.14390896921017404,-0.25215146299483654,-0.30213160333642264
166,-0.11097804391217565,-0.5166809238665526,-0.2043413173652695,-0.24271457085828343,-0.26746506986027946,-0.22095808383233537,-0.13373253493013976,-0.1437125748502994,-0.251497005988024,-0.3040073698756333
167,-0.1111111111111111,-0.5170068027210883,-0.20461309523809523,-0.24285714285714283,-0.2658730158730158,-0.2208333333333333,-0.13442460317460317,-0.1435185185185185,-0.2508503401360544,-0.30586080586080583
168,-0.11124260355029585,-0.5173288250211326,-0.19213365819700662,-0.24299802761341222,-0.2642998027613412,-0.22071005917159764,-0.1351084812623274,-0.1433267587113741,-0.250211327134404,-0.3076923076923077
169,-0.11137254901960783,-0.5176470588235293,-0.1916955017301038,-0.24313725490196078,-0.26274509803921564,-0.2205882352941176,-0.1357843137254902,-0.14313725490196078,-0.2495798319327731,-0.3095022624434389
170,-0.11150097465886939,-0.5179615705931495,-0.1912624699002408,-0.24327485380116964,-0.26120857699805067,-0.22046783625730998,-0.1364522417153996,-0.142949967511371,-0.24895572263993312,-0.31129104813315345
171,-0.11162790697674417,-0.4534883720930233,-0.1908344733242134,-0.2434108527131783,-0.2415026833631485,-0.22034883720930237,-0.1371124031007752,-0.14276485788113696,-0.24833887043189376,-0.31305903398926654
172,-0.11175337186897878,-0.4537572254335259,-0.19041142468548114,-0.24354527938342968,-0.24188528234771012,-0.20919350399119185,-0.1377649325626204,-0.14258188824662815,-0.24772914946325347,-0.31480658070253437
173,-0.10488505747126436,-0.4540229885057472,-0.18999323867478027,-0.24367816091954025,-0.24226348364279401,-0.20853858784893267,-0.13840996168582376,-0.14240102171136654,-0.24712643678160914,-0.3165340406719717
174,-0.10500000000000001,-0.4012698412698413,-0.18957983193277309,-0.2438095238095238,-0.24263736263736269,-0.20789115646258502,-0.13904761904761903,-0.14222222222222225,-0.246530612244898,-0.3182417582417582
175,-0.10511363636363635,-0.398989898989899,-0.1891711229946524,-0.24393939393939398,-0.24300699300699302,-0.2072510822510823,-0.1396780303030303,-0.14204545454545453,-0.24594155844155846,-0.3199300699300699
176,-0.10522598870056496,-0.39673571876961705,-0.18876703223662347,-0.2440677966101695,-0.2433724467622773,-0.20661824051654556,-0.14030131826741998,-0.1418706842435656,-0.24535916061339794,-0.32159930465015213
177,-0.10533707865168539,-0.39450686641697874,-0.18836748182419036,-0.24419475655430709,-0.24373379429559205,-0.20599250936329588,-0.1409176029962547,-0.14169787765293382,-0.2447833065810594,-0.3232497839239412
178,-0.10544692737430168,-0.3923029174425823,-0.1879723956621755,-0.24432029795158292,-0.24409110442629997,-0.20537376961957968,-0.14152700186219738,-0.1415270018621974,-0.24421388667198726,-0.32488182208852595
179,-0.10555555555555557,-0.39012345679012345,-0.18758169934640523,-0.24444444444444444,-0.24444444444444444,-0.20476190476190476,-0.14212962962962963,-0.14135802469135805,-0.24365079365079365,-0.3264957264957265
180,-0.10566298342541436,-0.3879680785758134,-0.18719532011699705,-0.2445672191528545,-0.24479388015299616,-0.2041568008418837,-0.1427255985267035,-0.14119091467157766,-0.24309392265193366,-0.3280917977050573
181,-0.10576923076923078,-0.38583638583638585,-0.18681318681318682,-0.2300824175824176,-0.2451394759087067,-0.1943056943056943,-0.14331501831501833,-0.14102564102564105,-0.2425431711145997,-0.32967032967032966
182,-0.1058743169398907,-0.3837279902853673,-0.18643522982963678,-0.23087431693989072,-0.22638563622170182,-0.1937406855439642,-0.14389799635701275,-0.14086217364905887,-0.2419984387197502,-0.33123160992013456
183,-0.10597826086956522,-0.3816425120772947,-0.1860613810741688,-0.23165760869565216,-0.22515527950310563,-0.19318181818181818,-0.14447463768115942,-0.14070048309178743,-0.24145962732919254,-0.33277591973244147
184,-0.10608108108108108,-0.37957957957957966,-0.18569157392686805,-0.23243243243243245,-0.22393822393822393,-0.1926289926289926,-0.14504504504504503,-0.14054054054054055,-0.24092664092664093,-0.3343035343035343
185,-0.10618279569892475,-0.3775388291517323,-0.185325743200506,-0.23319892473118284,-0.2227342549923195,-0.19208211143695017,-0.1456093189964158,-0.14038231780167265,-0.2403993855606759,-0.33581472291149717
186,-0.10628342245989304,-0.3755199049316696,-0.18496382510223341,-0.23395721925133686,-0.22154316271963334,-0.19154107924161404,-0.1461675579322638,-0.1402257872846108,-0.23987776928953394,-0.3373097490744549
187,-0.10638297872340424,-0.37352245862884165,-0.18460575719649563,-0.2347074468085106,-0.2203647416413374,-0.1910058027079304,-0.14671985815602837,-0.14007092198581558,-0.23936170212765956,-0.3387888707037643
188,-0.10648148148148148,-0.37154614932392704,-0.18425147836912542,-0.23544973544973546,-0.21919879062736206,-0.19047619047619044,-0.1472663139329806,-0.139917695473251,-0.2243386243386243,-0.3402523402523402
189,-0.10657894736842105,-0.3695906432748538,-0.18452012383900926,-0.23618421052631577,-0.21804511278195488,-0.18995215311004784,-0.14780701754385964,-0.13976608187134504,-0.2252631578947369,-0.34170040485829956
190,-0.10667539267015708,-0.3319371727748691,-0.18478595626732366,-0.23691099476439792,-0.21690351533283472,-0.1894336030461685,-0.14834205933682373,-0.13961605584642234,-0.2261780104712042,-0.3415223519935562
191,-0.10677083333333331,-0.33124999999999993,-0.18504901960784315,-0.23763020833333331,-0.2157738095238095,-0.1889204545454545,-0.14887152777777776,-0.13322368421052633,-0.2270833333333333,-0.3413461538461538
192,-0.10686528497409327,-0.3305699481865285,-0.18530935690338313,-0.2383419689119171,-0.21465581051073282,-0.1884126236457843,-0.14939550949913646,-0.1341696209435506,-0.22797927461139897,-0.34117178158628936
193,-0.10695876288659793,-0.32989690721649484,-0.18556701030927836,-0.2390463917525773,-0.21354933726067743,-0.1879100281162137,-0.14991408934707903,-0.13510580575149214,-0.21262886597938144,-0.3409992069785884
194,-0.10705128205128205,-0.2993006993006993,-0.18582202111613877,-0.23974358974358972,-0.21391941391941388,-0.18741258741258743,-0.15042735042735042,-0.1360323886639676,-0.21153846153846154,-0.3408284023668639
195,-0.10714285714285714,-0.29870129870129863,-0.18607442977190874,-0.24043367346938774,-0.21428571428571427,-0.18692022263450833,-0.15093537414965982,-0.13694951664876476,-0.21045918367346939,-0.34065934065934067
196,-0.10723350253807104,-0.2981079833871712,-0.18632427590325468,-0.22573902657509698,-0.2131979695431472,-0.1864328564836179,-0.15143824027072758,-0.13785733368955383,-0.20939086294416243,-0.34049199531433033
197,-0.10732323232323232,-0.2975206611570248,-0.1865715983363042,-0.22519310754604874,-0.21212121212121213,-0.1859504132231405,-0.15193602693602695,-0.13875598086124405,-0.20833333333333334,-0.3403263403263403
198,-0.10741206030150754,-0.2969392416628598,-0.1868164351167603,-0.22465267514040793,-0.21105527638190957,-0.1854728186386478,-0.152428810720268,-0.13964559640306798,-0.20728643216080403,-0.3393892539621183
199,-0.1075,-0.2963636363636364,-0.18705882352941175,-0.22411764705882356,-0.21,-0.18500000000000003,-0.15291666666666667,-0.1405263157894737,-0.20625,-0.3384615384615385
200,-0.1075870646766169,-0.29579375848032563,-0.18729880011706176,-0.22358794263974247,-0.20895522388059695,-0.1845318860244233,-0.15339966832504145,-0.14139827179890022,-0.2052238805970149,-0.33754305396096446
201,-0.10767326732673267,-0.29522952295229526,-0.18753640069889346,-0.22422830518345954,-0.20792079207920794,-0.18406840684068407,-0.1538778877887789,-0.1422615945805107,-0.20420792079207922,-0.33663366336633666
202,-0.10775862068965518,-0.2717569786535304,-0.18777166038829324,-0.22486235873659807,-0.20689655172413793,-0.18360949395432155,-0.1543513957307061,-0.14311641171895254,-0.20320197044334973,-0.3357332322849564
203,-0.10784313725490195,-0.272875816993464,-0.18800461361014995,-0.22549019607843135,-0.20588235294117646,-0.18315508021390373,-0.1548202614379085,-0.13578431372549019,-0.20220588235294118,-0.33484162895927605
204,-0.10792682926829268,-0.25215759849906194,-0.18823529411764706,-0.2261119081779053,-0.20487804878048782,-0.1827050997782705,-0.15528455284552847,-0.13560975609756099,-0.20121951219512196,-0.3339587242026267
205,-0.10800970873786406,-0.25242718446601936,-0.18846373500856653,-0.2267275842375785,-0.20388349514563103,-0.18225948808473078,-0.15574433656957928,-0.13543689320388347,-0.2002427184466019,-0.33308439133681844
206,-0.10809178743961352,-0.25269416573764397,-0.18868996874111965,-0.22733731173628874,-0.2028985507246377,-0.18181818181818182,-0.15619967793880837,-0.1352657004830918,-0.19927536231884058,-0.3322185061315496
207,-0.10817307692307693,-0.2529585798816568,-0.18891402714932126,-0.22794117647058823,-0.20192307692307693,-0.18138111888111894,-0.15665064102564102,-0.1282051282051282,-0.1983173076923077,-0.33136094674556216
208,-0.10825358851674641,-0.25322046374677953,-0.18913594145792287,-0.22853926259499013,-0.20095693779904306,-0.18094823836450633,-0.15709728867623604,-0.12759170653907498,-0.19736842105263158,-0.3075871496924128
209,-0.10833333333333334,-0.23537414965986397,-0.1893557422969188,-0.22913165266106444,-0.20204081632653062,-0.18051948051948055,-0.15753968253968256,-0.1212121212121212,-0.19642857142857145,-0.30748299319727895
210,-0.1031502648452746,-0.23561272850372378,-0.18957345971563982,-0.22971842765542233,-0.2031144211238998,-0.18009478672985785,-0.15797788309636654,-0.1206376561826799,-0.19549763033175357,-0.30737982396750174
211,-0.10432852386237512,-0.23584905660377362,-0.1897891231964484,-0.230299667036626,-0.204177897574124,-0.1796740994854202,-0.15841194968553457,-0.12006861063464837,-0.19457547169811318,-0.307277628032345
212,-0.10549571941452639,-0.2360831656606305,-0.19000276166804753,-0.2308754487710577,-0.2052313883299799,-0.17925736235595388,-0.1588419405320814,-0.11950490823730262,-0.1936619718309859,-0.3085177733065057
213,-0.10665200659703132,-0.23631508678237645,-0.19021440351841673,-0.23144584936778448,-0.2062750333778371,-0.17884451996601533,-0.15926791277258567,-0.11937128292268478,-0.1927570093457944,-0.3097463284379172
214,-0.10779753761969904,-0.23654485049833887,-0.17932816537467702,-0.2320109439124487,-0.20730897009966776,-0.1784355179704017,-0.15968992248062017,-0.11923890063424945,-0.19186046511627908,-0.3109634551495017
215,-0.10893246187363835,-0.23677248677248677,-0.17901234567901234,-0.23257080610021783,-0.20833333333333331,-0.178030303030303,-0.16010802469135801,-0.11910774410774412,-0.18028322440087144,-0.31216931216931215
216,-0.11005692599620492,-0.2369980250164582,-0.1786994367639529,-0.23312550826782324,-0.20934825543120472,-0.1776288227901131,-0.1605222734254992,-0.11340412742937288,-0.1799945784765519,-0.31336405529953915
217,-0.11117107393416081,-0.23722149410222806,-0.17838939857288486,-0.23367512142471666,-0.21035386631716912,-0.1772310258548791,-0.16093272171253822,-0.11288392500997206,-0.17023445463812437,-0.3145478374836173
218,-0.11227504700510339,-0.2374429223744292,-0.17808219178082188,-0.2342197152833736,-0.21135029354207438,-0.1768368617683686,-0.1613394216133942,-0.11236847329759778,-0.17047184170471838,-0.31572080887149384
219,-0.11336898395721924,-0.23766233766233769,-0.17777777777777778,-0.23475935828877,-0.2123376623376623,-0.17644628099173554,-0.16174242424242424,-0.1118577075098814,-0.1707070707070707,-0.3168831168831168
220,-0.11445302102741549,-0.237879767291532,-0.17747611865258928,-0.23529411764705882,-0.21331609566903684,-0.17605923488276434,-0.16214177978883862,-0.11135156403698604,-0.17043740573152336,-0.3180349062702004
221,-0.11552729199788024,-0.2380952380952381,-0.17717717717717718,-0.23582405935347114,-0.21428571428571427,-0.17567567567567569,-0.16253753753753755,-0.11084998041519784,-0.17017017017017017,-0.31917631917631917
222,-0.1165919282511211,-0.23830877642536838,-0.17688091679123066,-0.23634924821946715,-0.21524663677130043,-0.17529555646147574,-0.16292974588938713,-0.1103528953012283,-0.16990533134030894,-0.32030749519538754
223,-0.11764705882352941,-0.23852040816326528,-0.16729323308270674,-0.23686974789915968,-0.2161989795918367,-0.17491883116883117,-0.16331845238095236,-0.10986024844720498,-0.16914682539682538,-0.32142857142857134
224,-0.11869281045751634,-0.23873015873015874,-0.16701754385964912,-0.23738562091503268,-0.2171428571428571,-0.17454545454545453,-0.16370370370370368,-0.10518518518518517,-0.16839506172839505,-0.3225396825396825
225,-0.11972930765226444,-0.23893805309734514,-0.16674429436422916,-0.23789692868297763,-0.21807838179519595,-0.1741753821399839,-0.16408554572271386,-0.10508849557522122,-0.16764995083579157,-0.3002949852507374
226,-0.12075667271313811,-0.2391441157960982,-0.16647345235335037,-0.23840373153666755,-0.21900566393958468,-0.17380857028434124,-0.16446402349486053,-0.104992657856094,-0.16691140479686736,-0.29955947136563876
227,-0.12074303405572753,-0.2393483709273183,-0.16620498614958448,-0.23890608875129005,-0.21992481203007516,-0.17344497607655499,-0.1648391812865497,-0.10489766081871345,-0.15789473684210525,-0.29883040935672517
228,-0.12072951451322886,-0.22241630276564775,-0.165938864628821,-0.23940405856665806,-0.22083593262632562,-0.17308455736403336,-0.16521106259097523,-0.10480349344978164,-0.14934497816593886,-0.2981077147016012
229,-0.12071611253196929,-0.22144927536231884,-0.16567505720823797,-0.23989769820971868,-0.2217391304347826,-0.17272727272727273,-0.16557971014492753,-0.10471014492753623,-0.14161490683229813,-0.29739130434782607
230,-0.12070282658517953,-0.22049062049062051,-0.16541353383458643,-0.24038706391647569,-0.22263450834879409,-0.17237308146399052,-0.16594516594516592,-0.10461760461760462,-0.13498622589531678,-0.29668109668109666
231,-0.12068965517241378,-0.2195402298850575,-0.16515426497277677,-0.24087221095334688,-0.22352216748768475,-0.1720219435736677,-0.16630747126436782,-0.10452586206896551,-0.13479623824451412,-0.27747844827586204
232,-0.12067659681898509,-0.21859799713876965,-0.16489722159475942,-0.24135319363797023,-0.22440220723482524,-0.17167381974248927,-0.16666666666666666,-0.1044349070100143,-0.1346078813889973,-0.27682403433476394
233,-0.12066365007541477,-0.21766381766381765,-0.16464237516869099,-0.24183006535947715,-0.2252747252747253,-0.17132867132867136,-0.16666666666666666,-0.10434472934472934,-0.1351981351981352,-0.2761752136752137
234,-0.12065081351689612,-0.2167375886524823,-0.16438969764837627,-0.24230287859824784,-0.20992907801418442,-0.1709864603481625,-0.16666666666666666,-0.10042553191489362,-0.1357833655705996,-0.27553191489361706
235,-0.12063808574277168,-0.21581920903954802,-0.16413916146297947,-0.24277168494516457,-0.20960451977401132,-0.17064714946070877,-0.16666666666666663,-0.10067796610169491,-0.13636363636363635,-0.2748940677966102
236,-0.12062546537602381,-0.20200421940928268,-0.16389073950699531,-0.2432365351203772,-0.20928270042194091,-0.17031070195627157,-0.16666666666666666,-0.10092827004219407,-0.13693901035673184,-0.2742616033755274
237,-0.12061295106277804,-0.20168067226890757,-0.1636444051304732,-0.2436974789915966,-0.20896358543417365,-0.16997708174178763,-0.16666666666666666,-0.10117647058823531,-0.13750954927425516,-0.27363445378151263
238,-0.12060054147181885,-0.20135983263598325,-0.16340013212948687,-0.24415456559192716,-0.20864714086471411,-0.1696462533282617,-0.16666666666666666,-0.09784357901512714,-0.13807531380753135,-0.2730125523012552
239,-0.12058823529411763,-0.18872549019607843,-0.16315789473684209,-0.24460784313725495,-0.20833333333333334,-0.1693181818181818,-0.16666666666666666,-0.09839743589743591,-0.13152173913043477,-0.2723958333333333
240,-0.12057603124237246,-0.18794239687576275,-0.16291766761301593,-0.24505735904320236,-0.20802213001383124,-0.16899283289324785,-0.1666666666666667,-0.09894669645706992,-0.13097600577304708,-0.27178423236514526
241,-0.12056392805055909,-0.18716577540106952,-0.16267942583732056,-0.24550315994166258,-0.20771349862258953,-0.16867017280240423,-0.16666666666666666,-0.09949141767323584,-0.13043478260869565,-0.2711776859504132
242,-0.12055192447349311,-0.18639554587267007,-0.16244314489928527,-0.24594529169692572,-0.20740740740740737,-0.16835016835016836,-0.16666666666666666,-0.10003165558721117,-0.12517146776406038,-0.2705761316872428
243,-0.12054001928640308,-0.18563162970106073,-0.1622088006902502,-0.24638379942140792,-0.20710382513661202,-0.16803278688524592,-0.16,-0.10056746532156367,-0.1253415300546448,-0.26997950819672134
244,-0.12052821128451381,-0.18487394957983194,-0.16197636949516647,-0.24681872749099643,-0.19540816326530613,-0.16771799628942485,-0.16000000000000003,-0.10047095761381476,-0.12551020408163266,-0.2693877551020409
245,-0.12051649928263988,-0.18412242945958876,-0.16174582798459566,-0.2472501195600192,-0.19664634146341467,-0.16740576496674062,-0.16000000000000003,-0.10037523452157601,-0.12567750677506775,-0.26880081300813014
246,-0.12050488211478924,-0.18337699452250536,-0.1615171532069039,-0.24767801857585137,-0.19787449392712553,-0.16709606183290396,-0.16,-0.10028028651510436,-0.1258434547908232,-0.2682186234817814
247,-0.11424731182795697,-0.18263757115749524,-0.16129032258064518,-0.24810246679316889,-0.19909274193548387,-0.16678885630498536,-0.15999999999999998,-0.10018610421836227,-0.12600806451612903,-0.267641129032258
248,-0.11468094600624718,-0.18190408693597918,-0.16106531388712744,-0.24852350578785726,-0.2003012048192771,-0.1664841182913472,-0.15999999999999998,-0.10009267840593142,-0.12617135207496652,-0.26706827309236947
249,-0.11511111111111111,-0.1811764705882353,-0.16084210526315793,-0.24894117647058825,-0.2015,-0.16618181818181818,-0.16,-0.1,-0.12633333333333333,-0.2665
250,-0.11553784860557768,-0.18045465198031405,-0.16062067519396098,-0.24935551910007028,-0.20268924302788843,-0.16588192683810213,-0.15999999999999998,-0.09990806006742262,-0.12649402390438247,-0.26593625498007967
251,-0.11596119929453264,-0.17973856209150327,-0.16040100250626566,-0.24976657329598506,-0.19047619047619047,-0.1655844155844156,-0.16,-0.09981684981684982,-0.12665343915343916,-0.2653769841269841
252,-0.11638120333772504,-0.17902813299232737,-0.1529644268774703,-0.25017437805161585,-0.19018832829574514,-0.16528925619834706,-0.15999999999999998,-0.09972636059592582,-0.12681159420289853,-0.26482213438735175
253,-0.11679790026246718,-0.16885389326334208,-0.15354330708661418,-0.25057897174617877,-0.18990273274664196,-0.16535433070866137,-0.16,-0.0996365838885524,-0.12696850393700787,-0.26427165354330706
254,-0.11721132897603487,-0.16016511867905056,-0.15411764705882353,-0.25098039215686274,-0.18961937716262975,-0.16541889483065955,-0.16,-0.0995475113122172,-0.12712418300653594,-0.2637254901960784
255,-0.1118421052631579,-0.16036184210526316,-0.1546875,-0.25137867647058826,-0.18933823529411764,-0.16548295454545456,-0.16,-0.09945913461538461,-0.12727864583333334,-0.26318359375
256,-0.11263567479008806,-0.15252918287937742,-0.154863813229572,-0.25177386129549095,-0.18905928130006866,-0.1655465157410683,-0.16,-0.09937144567494763,-0.12743190661478598,-0.2626459143968871
257,-0.1134230926152591,-0.15271317829457365,-0.14728682170542637,-0.25216598267213863,-0.18878248974008208,-0.1656095842142354,-0.15384615384615385,-0.0992844364937388,-0.12758397932816537,-0.2621124031007752
258,-0.11420442999390368,-0.1528957528957529,-0.14708586137157567,-0.25255507608448785,-0.1885078355666591,-0.16567216567216567,-0.15384615384615385,-0.0991980991980992,-0.12773487773487777,-0.26158301158301156
259,-0.11497975708502026,-0.15307692307692305,-0.14761904761904765,-0.2529411764705883,-0.18823529411764706,-0.16573426573426575,-0.15384615384615388,-0.09911242603550297,-0.12788461538461537,-0.26105769230769227
260,-0.11574914297237343,-0.15325670498084293,-0.14814814814814814,-0.25332431823304036,-0.18796484110885733,-0.16579588993382097,-0.15384615384615385,-0.09902740937223695,-0.1280332056194125,-0.26053639846743293
261,-0.11651265568501408,-0.1534351145038168,-0.14867320974191203,-0.2537045352492142,-0.17726887192536045,-0.16585704371963914,-0.15384615384615383,-0.09894304169113328,-0.12818066157760813,-0.26001908396946566
262,-0.11727036221733038,-0.1459351801557124,-0.149194278471845,-0.2540818608812346,-0.1770173215040135,-0.16591773245765642,-0.15384615384615385,-0.09885931558935362,-0.12832699619771862,-0.25950570342205326
263,-0.11802232854864432,-0.13877410468319562,-0.1497113997113997,-0.2544563279857398,-0.17676767676767677,-0.1659779614325069,-0.15384615384615383,-0.09877622377622376,-0.12847222222222224,-0.25899621212121215
264,-0.11876861966236345,-0.13825042881646654,-0.15022461814914645,-0.2548279689234184,-0.17651991614255766,-0.1660377358490566,-0.15384615384615385,-0.09869375907111756,-0.12861635220125786,-0.25849056603773585
265,-0.11950929956470119,-0.1377306903622693,-0.15073397780164693,-0.2551968155683326,-0.17627401837928153,-0.16609706083390294,-0.15384615384615383,-0.09861191440138808,-0.1287593984962406,-0.25798872180451127
266,-0.12024443130297653,-0.13721484508001364,-0.15123952202603888,-0.2555628993170302,-0.1760299625468165,-0.16615594143684032,-0.15384615384615385,-0.09853068280034573,-0.12890137328339576,-0.25749063670411987
267,-0.12097407698350353,-0.1307592472420506,-0.15174129353233828,-0.2559262510974539,-0.17578772802653397,-0.16621438263229305,-0.15384615384615383,-0.09845005740528129,-0.12904228855721392,-0.25699626865671643
268,-0.12169829778908238,-0.13027315338613218,-0.15223933439546822,-0.2562869013776514,-0.17554729450640233,-0.16627238932071645,-0.15384615384615383,-0.09837003145553333,-0.129182156133829,-0.2565055762081784
269,-0.12241715399610137,-0.12530864197530864,-0.1527336860670194,-0.25664488017429193,-0.17613168724279837,-0.16632996632996633,-0.15384615384615385,-0.09829059829059829,-0.129320987654321,-0.25601851851851853
270,-0.11660516605166052,-0.12576875768757687,-0.15322438938675098,-0.2570002170609942,-0.17671176711767117,-0.16638711841663872,-0.15384615384615385,-0.09821175134828272,-0.12945879458794587,-0.25553505535055354
271,-0.11691176470588235,-0.12622549019607843,-0.15371148459383754,-0.25735294117647056,-0.17728758169934639,-0.16644385026737968,-0.15384615384615385,-0.09813348416289593,-0.12959558823529413,-0.25505514705882354
272,-0.11721611721611722,-0.12667887667887667,-0.1541950113378685,-0.257703081232493,-0.17785917785917785,-0.1665001665001665,-0.15384615384615385,-0.09805579036348266,-0.12973137973137971,-0.25457875457875456
273,-0.1175182481751825,-0.12712895377128955,-0.15467500868960724,-0.25805066552168315,-0.17761557177615572,-0.1665560716655607,-0.15384615384615385,-0.09797866367209432,-0.1298661800486618,-0.25410583941605835
274,-0.11220779220779221,-0.1275757575757576,-0.15515151515151515,-0.2583957219251336,-0.17737373737373735,-0.15968379446640318,-0.15384615384615383,-0.09790209790209789,-0.12999999999999998,-0.2536363636363636
275,-0.11249137336093859,-0.1280193236714976,-0.15562456866804691,-0.2587382779198636,-0.17713365539452497,-0.16005040957781977,-0.15384615384615385,-0.09782608695652174,-0.1301328502415459,-0.2531702898550725
276,-0.11277290699673373,-0.12845968712394706,-0.15609420663572288,-0.25907836058611167,-0.1768953068592058,-0.16041437764872077,-0.15384615384615385,-0.09775062482643711,-0.1302647412755716,-0.2527075812274368
