,mcmc_0,mcmc_1,mcmc_2,mcmc_3,mcmc_4,mcmc_5,mcmc_6,mcmc_7,mcmc_8,mcmc_9
79,-0.525,-0.48888888888888893,-0.2833333333333333,-0.18409090909090908,-0.24375000000000002,-0.24833333333333338,-0.525,-0.1763888888888889,-0.359375,-0.21428571428571433
80,-0.5246913580246914,-0.49108367626886146,-0.2621082621082621,-0.17078189300411525,-0.24382716049382713,-0.24855967078189298,-0.5277777777777777,-0.17558299039780523,-0.35802469135802467,-0.2134038800705467
81,-0.524390243902439,-0.4932249322493225,-0.26266416510318946,-0.17276422764227642,-0.2439024390243903,-0.2487804878048781,-0.5304878048780488,-0.1747967479674797,-0.3567073170731707,-0.21254355400696864
82,-0.5240963855421688,-0.4953145917001339,-0.2632066728452271,-0.17469879518072293,-0.24397590361445787,-0.23192771084337352,-0.5331325301204819,-0.1740294511378849,-0.355421686746988,-0.2117039586919105
83,-0.5238095238095237,-0.49735449735449727,-0.2637362637362637,-0.17658730158730154,-0.244047619047619,-0.2306547619047619,-0.5357142857142857,-0.17328042328042326,-0.35416666666666663,-0.2108843537414966
84,-0.5235294117647058,-0.4993464052287582,-0.2642533936651584,-0.1784313725490196,-0.24411764705882352,-0.21591695501730102,-0.538235294117647,-0.17254901960784313,-0.3529411764705882,-0.21008403361344538
85,-0.5232558139534884,-0.5012919896640826,-0.26475849731663686,-0.18023255813953487,-0.24563953488372092,-0.21477428180574554,-0.5406976744186047,-0.1718346253229974,-0.35174418604651164,-0.20930232558139542
86,-0.5229885057471264,-0.5031928480204342,-0.2652519893899204,-0.18199233716475097,-0.24712643678160917,-0.213657876943881,-0.5431034482758621,-0.17113665389527458,-0.3505747126436781,-0.20853858784893273
87,-0.5227272727272727,-0.5050505050505052,-0.26573426573426573,-0.18371212121212124,-0.24857954545454547,-0.2125668449197861,-0.5454545454545454,-0.17045454545454547,-0.3494318181818182,-0.20779220779220783
88,-0.4179775280898877,-0.5068664169787764,-0.26620570440795166,-0.1853932584269663,-0.25,-0.21150033046926636,-0.547752808988764,-0.16978776529338324,-0.348314606741573,-0.20706260032102733
89,-0.4177777777777777,-0.508641975308642,-0.26666666666666666,-0.18703703703703703,-0.2513888888888889,-0.21045751633986928,-0.4864197530864198,-0.16913580246913584,-0.3472222222222222,-0.20634920634920637
90,-0.4175824175824176,-0.5103785103785105,-0.26711749788672867,-0.18864468864468864,-0.25274725274725274,-0.2094376212023271,-0.485958485958486,-0.16849816849816854,-0.3461538461538462,-0.20565149136577712
91,-0.41739130434782606,-0.5120772946859904,-0.2675585284280937,-0.17558528428093645,-0.25407608695652173,-0.20843989769820973,-0.48550724637681153,-0.16787439613526567,-0.34510869565217395,-0.20496894409937888
92,-0.3512544802867384,-0.5137395459976105,-0.2679900744416874,-0.17700578990901572,-0.2553763440860215,-0.2074636306135357,-0.48506571087216244,-0.16726403823178015,-0.34408602150537637,-0.20737327188940097
93,-0.3546099290780142,-0.5153664302600472,-0.2684124386252046,-0.1783960720130933,-0.2566489361702128,-0.20650813516896122,-0.48463356973995264,-0.16666666666666666,-0.34308510638297873,-0.20972644376899693
94,-0.312781954887218,-0.5169590643274853,-0.2688259109311741,-0.17975708502024293,-0.2578947368421053,-0.20557275541795664,-0.4842105263157894,-0.16608187134502925,-0.34210526315789475,-0.21203007518796993
95,-0.32142857142857145,-0.5185185185185185,-0.2692307692307692,-0.18108974358974358,-0.2591145833333333,-0.20465686274509803,-0.48379629629629634,-0.16550925925925922,-0.3411458333333333,-0.21428571428571427
96,-0.3298969072164949,-0.5200458190148911,-0.2696272799365583,-0.1823949246629659,-0.2603092783505155,-0.20375985445724681,-0.48339060710194726,-0.16494845360824742,-0.34020618556701027,-0.21649484536082472
97,-0.33819241982507287,-0.5215419501133787,-0.2700156985871271,-0.18367346938775508,-0.2614795918367347,-0.2028811524609844,-0.4829931972789116,-0.16439909297052152,-0.33928571428571425,-0.21865889212827985
98,-0.3463203463203463,-0.5230078563411897,-0.27039627039627046,-0.18492618492618493,-0.26262626262626265,-0.20202020202020204,-0.48260381593714935,-0.16386083052749723,-0.33838383838383845,-0.2207792207792208
99,-0.35428571428571426,-0.5244444444444445,-0.2485714285714286,-0.17142857142857143,-0.26375,-0.2011764705882353,-0.4822222222222222,-0.16333333333333333,-0.3375,-0.2228571428571429
